State,Municipal
SP,Pontal
SP,Pradópolis
SP,Ribeirão Preto
SP,Santa Rita do Passa Quatro
SP,Santa Rosa de Viterbo
SP,São Simão
SP,Serra Azul
SP,Serrana
SP,Sertãozinho
SP,Guaíra
SP,Ipuã
SP,Jaborandi
SP,Miguelópolis
SP,Morro Agudo
SP,Nuporanga
SP,Orlândia
SP,Sales Oliveira
SP,São Joaquim da Barra
SP,Auriflama
SP,Floreal
SP,Gastão Vidigal
SP,General Salgado
SP,Guzolândia
SP,Magda
SP,Nova Castilho
SP,Nova Luzitânia
SP,São João de Iracema
SP,Ariranha
SP,Cajobi
SP,Catanduva
SP,Catiguá
SP,Elisiário
SP,Embaúba
SP,Novais
SP,Palmares Paulista
SP,Paraíso
SP,Pindorama
SP,Santa Adélia
SP,Severínia
SP,Tabapuã
SP,Estrela d'Oeste
SP,Fernandópolis
SP,Guarani d'Oeste
SP,Indiaporã
SP,Macedônia
SP,Meridiano
SP,Mira Estrela
SP,Ouroeste
SP,Pedranópolis
SP,São João das Duas Pontes
SP,Turmalina
SP,Aparecida d'Oeste
SP,Aspásia
SP,Dirce Reis
SP,Dolcinópolis
SP,Jales
SP,Marinópolis
SP,Mesópolis
SP,Nova Canaã Paulista
SP,Palmeira d'Oeste
SP,Paranapuã
SP,Pontalinda
SP,Populina
SP,Rubinéia
SP,Santa Albertina
SP,Santa Clara d'Oeste
SP,Santa Fé do Sul
SP,Santa Rita d'Oeste
SP,Santa Salete
SP,Santana da Ponte Pensa
SP,São Francisco
SP,Três Fronteiras
SP,Urânia
SP,Vitória Brasil
SP,Macaubal
SP,Monções
SP,Monte Aprazível
SP,Neves Paulista
SP,Nhandeara
SP,Nipoã
SP,Poloni
SP,Sebastianópolis do Sul
SP,União Paulista
SP,Irapuã
SP,Itajobi
SP,Marapoama
SP,Novo Horizonte
SP,Sales
SP,Urupês
SP,Adolfo
SP,Altair
SP,Bady Bassitt
SP,Bálsamo
SP,Cedral
SP,Guapiaçu
SP,Guaraci
SP,Ibirá
SP,Icém
SP,Ipiguá
SP,Jaci
SP,José Bonifácio
SP,Mendonça
SP,Mirassol
SP,Mirassolândia
SP,Nova Aliança
SP,Nova Granada
SP,Olímpia
SP,Onda Verde
SP,Orindiúva
SP,Palestina
SP,Paulo de Faria
SP,Planalto
SP,Potirendaba
SP,São José do Rio Preto
SP,Tanabi
SP,Ubarana
SP,Uchoa
SP,Zacarias
SP,Álvares Florence
SP,Américo de Campos
SP,Cardoso
SP,Cosmorama
SP,Parisi
SP,Pontes Gestal
SP,Riolândia
SP,Valentim Gentil
SP,Votuporanga
SP,Arapeí
SP,Areias
SP,Bananal
SP,São José do Barreiro
SP,Silveiras
SP,Campos do Jordão
SP,Monteiro Lobato
SP,Santo Antônio do Pinhal
SP,São Bento do Sapucaí
SP,Caraguatatuba
SP,Ilhabela
SP,São Sebastião
SP,Ubatuba
SP,Aparecida
SP,Cachoeira Paulista
SP,Canas
SP,Cruzeiro
SP,Guaratinguetá
SP,Lavrinhas
SP,Lorena
SP,Piquete
SP,Potim
SP,Queluz
SP,Roseira
SP,Cunha
SP,Jambeiro
SP,Lagoinha
SP,Natividade da Serra
SP,Paraibuna
SP,Redenção da Serra
SP,São Luiz do Paraitinga
SP,Caçapava
SP,Igaratá
SP,Jacareí
SP,Pindamonhangaba
SP,Santa Branca
SP,São José dos Campos
SP,Taubaté
SP,Tremembé
SE,Areia Branca
SE,Campo do Brito
SE,Itabaiana
SE,Macambira
SE,Malhador
SE,Moita Bonita
SE,São Domingos
SE,Lagarto
SE,Riachão do Dantas
SE,Aquidabã
SE,Cumbe
SE,Malhada dos Bois
SE,Muribeca
SE,Nossa Senhora das Dores
SE,São Miguel do Aleixo
SE,Poço Verde
SE,Simão Dias
SE,Tobias Barreto
SE,Aracaju (State Capital)
SE,Barra dos Coqueiros
SE,Nossa Senhora do Socorro
SE,São Cristóvão
SE,Carmópolis
SE,General Maynard
SE,Laranjeiras
SE,Maruim
SE,Riachuelo
SE,Rosário do Catete
SE,Santo Amaro das Brotas
SE,Arauá
SE,Boquim
SE,Cristinápolis
SE,Itabaianinha
SE,Pedrinhas
SE,Salgado
SE,Tomar do Geru
SE,Umbaúba
SE,Capela
SE,Divina Pastora
SE,Santa Rosa de Lima
SE,Siriri
SE,Estância
SE,Indiaroba
SE,Itaporanga d'Ajuda
SE,Santa Luzia do Itanhy
SE,Japaratuba
SE,Japoatã
SE,Pacatuba
SE,Pirambu
SE,São Francisco
SE,Amparo de São Francisco
SE,Brejo Grande
SE,Canhoba
SE,Cedro de São João
SE,Ilha das Flores
SE,Neópolis
SE,Nossa Senhora de Lourdes
SE,Propriá
SE,Santana do São Francisco
SE,Telha
SE,Carira
SE,Frei Paulo
SE,Nossa Senhora Aparecida
SE,Pedra Mole
SE,Pinhão
SE,Ribeirópolis
SE,Canindé de São Francisco
SE,Feira Nova
SE,Gararu
SE,Gracho Cardoso
SE,Itabi
SE,Monte Alegre de Sergipe
SE,Nossa Senhora da Glória
SE,Poço Redondo
SE,Porto da Folha
TO,Aragominas
TO,Araguaína
TO,Araguanã
TO,Arapoema
TO,Babaçulândia
TO,Bandeirantes do Tocantins
TO,Carmolândia
TO,Colinas do Tocantins
TO,Filadélfia
TO,Muricilândia
TO,Nova Olinda
TO,Palmeirante
TO,Pau d'Arco
TO,Piraquê
TO,Santa Fé do Araguaia
TO,Wanderlândia
TO,Xambioá
TO,Aguiarnópolis
TO,Ananás
TO,Angico
TO,Araguatins
TO,Augustinópolis
TO,Axixá do Tocantins
TO,Buriti do Tocantins
TO,Cachoeirinha
TO,Carrasco Bonito
TO,Darcinópolis
TO,Esperantina
TO,Itaguatins
TO,Luzinópolis
TO,Maurilândia do Tocantins
TO,Nazaré
TO,Palmeiras do Tocantins
TO,Praia Norte
TO,Riachinho
TO,Sampaio
TO,Santa Terezinha do Tocantins
TO,São Bento do Tocantins
TO,São Miguel do Tocantins
TO,São Sebastião do Tocantins
TO,Sítio Novo do Tocantins
TO,Tocantinópolis
TO,Aliança do Tocantins
TO,Alvorada
TO,Brejinho de Nazaré
TO,Cariri do Tocantins
TO,Crixás do Tocantins
TO,Figueirópolis
TO,Gurupi
TO,Jaú do Tocantins
TO,Peixe
TO,Palmeirópolis
TO,Santa Rita do Tocantins
TO,São Salvador do Tocantins
TO,Sucupira
TO,Talismã
TO,Abreulândia
TO,Araguacema
TO,Barrolândia
TO,Bernardo Sayão
TO,Brasilândia do Tocantins
TO,Caseara
TO,Colméia
TO,Couto de Magalhães
TO,Divinópolis do Tocantins
TO,Dois Irmãos do Tocantins
TO,Fortaleza do Tabocão
TO,Goianorte
TO,Guaraí
TO,Itaporã do Tocantins
TO,Juarina
TO,Marianópolis do Tocantins
TO,Miracema do Tocantins
TO,Miranorte
TO,Monte Santo do Tocantins
TO,Pequizeiro
TO,Presidente Kennedy
TO,Rio dos Bois
TO,Tupirama
TO,Tupiratins
TO,Araguaçu
TO,Chapada de Areia
TO,Cristalândia
TO,Dueré
TO,Fátima
TO,Formoso do Araguaia
TO,Lagoa da Confusão
TO,Nova Rosalândia
TO,Oliveira de Fátima
TO,Paraíso do Tocantins
TO,Pium
TO,Pugmil
TO,Sandolândia
TO,Almas
TO,Arraias
TO,Aurora do Tocantins
TO,Chapada da Natividade
TO,Combinado
TO,Conceição do Tocantins
TO,Dianópolis
TO,Lavandeira
TO,Natividade
TO,Novo Alegre
TO,Novo Jardim
TO,Paranã
TO,Pindorama do Tocantins
TO,Ponte Alta do Bom Jesus
TO,Porto Alegre do Tocantins
TO,Rio da Conceição
TO,Santa Rosa do Tocantins
TO,São Valério da Natividade
TO,Taguatinga
TO,Taipas do Tocantins
TO,Barra do Ouro
TO,Campos Lindos
TO,Centenário
TO,Goiatins
TO,Itacajá
TO,Itapiratins
TO,Lagoa do Tocantins
TO,Lizarda
TO,Recursolândia
TO,Rio Sono
TO,Mateiros
TO,Novo Acordo
TO,Ponte Alta do Tocantins
TO,Santa Tereza do Tocantins
TO,São Félix do Tocantins
TO,Aparecida do Rio Negro
TO,Bom Jesus do Tocantins
TO,Ipueiras
TO,Lajeado
TO,Monte do Carmo
TO,Palmas (State capital)
TO,Pedro Afonso
TO,Porto Nacional
TO,Santa Maria do Tocantins
TO,Silvanópolis
TO,Tocantínia
